,num_generations,mutation_rate,num_individuals,crossover_rate,mutation_type,crossover_type,local_search_rate,local_search_type,search_radius,threshold,dimensions,gg,selection_method,fitness_function,algorithm
1365,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.8,roulette_Wheel_Select,13,Baseline
1366,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.8,roulette_Wheel_Select,13,Lamarck
1367,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.8,roulette_Wheel_Select,13,Baldwin
1368,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,SSGA,1,Baseline
1369,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,SSGA,1,Lamarck
1370,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,SSGA,1,Baldwin
1371,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,SSGA,5,Baseline
1372,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,SSGA,5,Lamarck
1373,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,SSGA,5,Baldwin
1374,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,SSGA,7,Baseline
1375,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,SSGA,7,Lamarck
1376,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,SSGA,7,Baldwin
1377,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,SSGA,8,Baseline
1378,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,SSGA,8,Lamarck
1379,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,SSGA,8,Baldwin
1380,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,SSGA,10,Baseline
1381,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,SSGA,10,Lamarck
1382,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,SSGA,10,Baldwin
1383,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,SSGA,13,Baseline
1384,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,SSGA,13,Lamarck
1385,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,SSGA,13,Baldwin
1386,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_part,1,Baseline
1387,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_part,1,Lamarck
1388,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_part,1,Baldwin
1389,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_part,5,Baseline
1390,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_part,5,Lamarck
1391,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_part,5,Baldwin
1392,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_part,7,Baseline
1393,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_part,7,Lamarck
1394,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_part,7,Baldwin
1395,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_part,8,Baseline
1396,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_part,8,Lamarck
1397,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_part,8,Baldwin
1398,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_part,10,Baseline
1399,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_part,10,Lamarck
1400,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_part,10,Baldwin
1401,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_part,13,Baseline
1402,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_part,13,Lamarck
1403,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_part,13,Baldwin
1404,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_all,1,Baseline
1405,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_all,1,Lamarck
1406,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_all,1,Baldwin
1407,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_all,5,Baseline
1408,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_all,5,Lamarck
1409,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_all,5,Baldwin
1410,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_all,7,Baseline
1411,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_all,7,Lamarck
1412,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_all,7,Baldwin
1413,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_all,8,Baseline
1414,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_all,8,Lamarck
1415,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_all,8,Baldwin
1416,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_all,10,Baseline
1417,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_all,10,Lamarck
1418,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_all,10,Baldwin
1419,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_all,13,Baseline
1420,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_all,13,Lamarck
1421,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,sorted_selection_all,13,Baldwin
1422,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,roulette_Wheel_Select,1,Baseline
1423,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,roulette_Wheel_Select,1,Lamarck
1424,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,roulette_Wheel_Select,1,Baldwin
1425,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,roulette_Wheel_Select,5,Baseline
1426,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,roulette_Wheel_Select,5,Lamarck
1427,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,roulette_Wheel_Select,5,Baldwin
1428,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,roulette_Wheel_Select,7,Baseline
1429,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,roulette_Wheel_Select,7,Lamarck
1430,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,roulette_Wheel_Select,7,Baldwin
1431,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,roulette_Wheel_Select,8,Baseline
1432,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,roulette_Wheel_Select,8,Lamarck
1433,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,roulette_Wheel_Select,8,Baldwin
1434,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,roulette_Wheel_Select,10,Baseline
1435,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,roulette_Wheel_Select,10,Lamarck
1436,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,roulette_Wheel_Select,10,Baldwin
1437,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,roulette_Wheel_Select,13,Baseline
1438,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,roulette_Wheel_Select,13,Lamarck
1439,1000000,0.04,100,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.99,roulette_Wheel_Select,13,Baldwin
1440,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,SSGA,1,Baseline
1441,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,SSGA,1,Lamarck
1442,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,SSGA,1,Baldwin
1443,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,SSGA,5,Baseline
1444,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,SSGA,5,Lamarck
1445,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,SSGA,5,Baldwin
1446,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,SSGA,7,Baseline
1447,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,SSGA,7,Lamarck
1448,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,SSGA,7,Baldwin
1449,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,SSGA,8,Baseline
1450,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,SSGA,8,Lamarck
1451,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,SSGA,8,Baldwin
1452,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,SSGA,10,Baseline
1453,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,SSGA,10,Lamarck
1454,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,SSGA,10,Baldwin
1455,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,SSGA,13,Baseline
1456,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,SSGA,13,Lamarck
1457,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,SSGA,13,Baldwin
1458,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_part,1,Baseline
1459,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_part,1,Lamarck
1460,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_part,1,Baldwin
1461,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_part,5,Baseline
1462,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_part,5,Lamarck
1463,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_part,5,Baldwin
1464,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_part,7,Baseline
1465,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_part,7,Lamarck
1466,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_part,7,Baldwin
1467,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_part,8,Baseline
1468,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_part,8,Lamarck
1469,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_part,8,Baldwin
1470,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_part,10,Baseline
1471,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_part,10,Lamarck
1472,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_part,10,Baldwin
1473,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_part,13,Baseline
1474,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_part,13,Lamarck
1475,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_part,13,Baldwin
1476,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_all,1,Baseline
1477,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_all,1,Lamarck
1478,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_all,1,Baldwin
1479,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_all,5,Baseline
1480,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_all,5,Lamarck
1481,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_all,5,Baldwin
1482,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_all,7,Baseline
1483,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_all,7,Lamarck
1484,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_all,7,Baldwin
1485,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_all,8,Baseline
1486,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_all,8,Lamarck
1487,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_all,8,Baldwin
1488,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_all,10,Baseline
1489,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_all,10,Lamarck
1490,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_all,10,Baldwin
1491,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_all,13,Baseline
1492,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_all,13,Lamarck
1493,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,sorted_selection_all,13,Baldwin
1494,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,roulette_Wheel_Select,1,Baseline
1495,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,roulette_Wheel_Select,1,Lamarck
1496,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,roulette_Wheel_Select,1,Baldwin
1497,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,roulette_Wheel_Select,5,Baseline
1498,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,roulette_Wheel_Select,5,Lamarck
1499,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,roulette_Wheel_Select,5,Baldwin
1500,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,roulette_Wheel_Select,7,Baseline
1501,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,roulette_Wheel_Select,7,Lamarck
1502,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,roulette_Wheel_Select,7,Baldwin
1503,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,roulette_Wheel_Select,8,Baseline
1504,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,roulette_Wheel_Select,8,Lamarck
1505,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,roulette_Wheel_Select,8,Baldwin
1506,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,roulette_Wheel_Select,10,Baseline
1507,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,roulette_Wheel_Select,10,Lamarck
1508,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,roulette_Wheel_Select,10,Baldwin
1509,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,roulette_Wheel_Select,13,Baseline
1510,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,roulette_Wheel_Select,13,Lamarck
1511,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.01,roulette_Wheel_Select,13,Baldwin
1512,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,SSGA,1,Baseline
1513,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,SSGA,1,Lamarck
1514,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,SSGA,1,Baldwin
1515,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,SSGA,5,Baseline
1516,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,SSGA,5,Lamarck
1517,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,SSGA,5,Baldwin
1518,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,SSGA,7,Baseline
1519,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,SSGA,7,Lamarck
1520,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,SSGA,7,Baldwin
1521,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,SSGA,8,Baseline
1522,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,SSGA,8,Lamarck
1523,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,SSGA,8,Baldwin
1524,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,SSGA,10,Baseline
1525,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,SSGA,10,Lamarck
1526,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,SSGA,10,Baldwin
1527,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,SSGA,13,Baseline
1528,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,SSGA,13,Lamarck
1529,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,SSGA,13,Baldwin
1530,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_part,1,Baseline
1531,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_part,1,Lamarck
1532,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_part,1,Baldwin
1533,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_part,5,Baseline
1534,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_part,5,Lamarck
1535,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_part,5,Baldwin
1536,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_part,7,Baseline
1537,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_part,7,Lamarck
1538,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_part,7,Baldwin
1539,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_part,8,Baseline
1540,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_part,8,Lamarck
1541,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_part,8,Baldwin
1542,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_part,10,Baseline
1543,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_part,10,Lamarck
1544,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_part,10,Baldwin
1545,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_part,13,Baseline
1546,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_part,13,Lamarck
1547,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_part,13,Baldwin
1548,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_all,1,Baseline
1549,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_all,1,Lamarck
1550,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_all,1,Baldwin
1551,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_all,5,Baseline
1552,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_all,5,Lamarck
1553,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_all,5,Baldwin
1554,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_all,7,Baseline
1555,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_all,7,Lamarck
1556,1000000,0.02,200,0.5,Normal,Probabilistic_crossover,0.5,Uniform,0.1,0.0001,100,0.2,sorted_selection_all,7,Baldwin
