,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,Type
10,2.2643,-0.0008,-0.0,-0.094,-0.0071,-0.0025,0.5423,-0.0261,-0.007,0.5659,-0.0312,-0.1476,-0.0336,-0.2604,-0.0319,0.249,-0.1282,-0.025,0.3249,-0.0012,0.0711,-0.1335,0.3979,0.5735,0.3841,-0.0198,1.0792,0.172,-0.0286,-0.0256,-0.0978,-0.007,-0.1908,-0.1484,-0.0194,-0.0142,-0.001,2.7498,-0.0007,0.9612,0.0018,0.2443,-0.0469,-0.0046,-0.006,-0.005,0.1207,-0.0369,0.1633,1.2874,-0.0589,-0.1091,-0.1382,-0.2433,0.4449,0.7584,1.0792,2.5333,-0.0117,0.8209,0.7286,-0.0236,-0.0215,2.1858,-0.013,-0.0365,0.1683,-0.008,-0.0428,0.5454,-0.0071,-0.0884,7.8828,0.6318,-0.0004,0.807,-0.0359,-0.007,1.6812,1.1346,-0.0204,-0.0089,0.1971,-0.054,0.2555,0.2066,-0.0063,-0.0337,-0.0775,-0.0026,-0.0,-0.0,6.6282,-0.0004,0.8314,-0.0398,0.16,-0.0847,-0.1123,0.1736,-0.0106,-0.0316,0.3629,-0.0175,-0.1127,0.6097,-0.031,-0.0183,0.7492,2.1985,-0.0118,1.7488,8.1818,1.4354,2.5221,1.129,-0.0029,9.8525,-0.1156,-0.0161,0.5704,1.589,-0.1804,564840.3566,2.4633,7964.6177,3.9529,0.8252,1.3256,1.4067,0.2227,-0.0026,230.5953,0.8211,0.4634,0.0104,0.045,0.8549,1.4884,0.027,-0.0726,23.3628,6.5895,2.0511,0.7594,12.0792,0.5254,7122.8644,1.2345,0.5164,91262.303,2.3036,11876.9761,0.7137,1.2043,4.8083,2.8749,0.8815,0.2457,11948726.3385,581039.2004,2.2139,4.4049,3.4196,3.6679,30.1967,1.1829,3.278,208.98,1.0409,277.1751,33.7394,1.5392,171.5777,3447.3327,2.7405,2.2362,70402.3808,369.7822,4.5183,0.1303,3.1921,20.4403,1.7813,6.3288,764527.3306,144914.8116,41386.3329,13.694,6.0504,15153.9586,6171.2188,2280.1349,3308193.8304,2.4086,866526.742,1326910.2639,620.963,189403.2503,2.7047,singe_point_crossover_normal
11,2.7977,0.1565,0.3012,3.8621,-0.0253,-0.018,1.3893,0.4425,-0.0045,2.6805,-0.0441,-0.1341,-0.0631,-0.0005,-0.008,-0.0792,-0.1412,-0.1678,2.3995,4.5442,1.2982,2.8415,0.8191,0.5752,-0.0001,-0.0083,-0.0014,-0.2045,-0.0236,-0.0046,-0.0057,-0.0004,-0.005,-0.0011,-0.0429,-0.0961,4.5179,6.3737,3.695,2.3808,-0.0185,-0.0009,-0.0313,-0.0081,0.825,-0.0513,-0.0028,-0.0195,-0.0132,-0.0521,-0.0012,-0.0562,-0.1281,-0.1543,0.7521,1.4673,4.6103,-0.0001,-0.001,-0.0069,-0.0114,-0.0268,2.1427,-0.0023,-0.0359,-0.0041,-0.0591,-0.0902,-0.0005,-0.2564,-0.0749,-0.1177,-0.0001,1.1518,1.8298,0.8976,1.1943,3.9862,2.0579,0.9535,-0.0039,2.5617,1.04,-0.0385,-0.0573,-0.0012,-0.0014,-0.0085,-0.0125,-0.0005,0.0123,-0.0,-0.0002,-0.0066,0.072,-0.0022,-0.0078,1.1421,-0.0035,-0.0043,-0.025,2.498,-0.0596,-0.0267,-0.015,-0.0605,-0.0531,-0.0798,1.5074,-0.0001,2.6419,2.2139,-0.0165,-0.0033,-0.0477,-0.0014,1.3257,2.6294,0.0583,-0.0019,0.1708,-0.0085,0.3548,-0.0914,-0.1025,-0.0139,3.3589,5.9472,-0.0,0.5178,0.4431,-0.0041,-0.0021,-0.0013,-0.0068,0.0201,0.012,-0.0537,1.9219,-0.106,-0.0552,-0.1267,-0.1303,-0.1209,3.8532,3.3088,-0.0002,0.7478,-0.0052,-0.0032,-0.0046,0.7189,0.2018,0.2581,-0.0525,-0.0069,-0.055,-0.0097,-0.0062,0.0392,-0.0949,-0.0592,4.2526,-0.0006,-0.0002,0.1426,-0.0008,0.2741,1.6329,-0.0474,0.7707,-0.0418,-0.0138,-0.0056,-0.2703,-0.0378,-0.0467,0.2948,-0.0047,-0.2137,5.154,2.6824,-0.0,2.5469,-0.0011,-0.0288,-0.0022,0.8742,1.4083,-0.0383,-0.006,-0.0074,-0.1799,-0.0636,-0.0227,0.7638,0.3616,-0.0792,4.3731,2.4475,singe_point_crossover_uniform
12,-0.0515,-0.0001,-0.0007,-0.0438,0.5693,-0.0099,-0.0452,-0.1281,-0.0029,-0.0404,-0.0787,-0.0266,-0.1873,-0.091,-0.0553,-0.0511,-0.0006,-0.0308,-0.0004,-0.1121,-0.0224,-0.0823,-0.032,-0.351,-0.4193,-0.0186,-0.0089,-0.2075,-0.0062,-0.0165,-0.1888,-0.0258,-0.0531,-0.0212,-0.0693,-0.01,-0.0006,-0.0011,-0.0001,-0.0041,-0.0022,-0.036,-0.013,-0.0448,-0.0039,-0.0812,-0.109,-0.045,-0.2016,-0.0428,-0.0073,-0.0178,-0.1322,-0.079,-0.0015,-0.006,-0.001,-0.0081,-0.0273,-0.0003,-0.088,-0.0797,-0.0373,-0.0386,-0.212,-0.0966,-0.0251,-0.0004,-0.1652,-0.0427,-0.1687,-0.0379,0.888,-0.0019,-0.0009,0.0075,0.6354,-0.0246,-0.0072,-0.0171,-0.0045,-0.0715,-0.0018,-0.0135,-0.091,-0.0195,-0.0129,-0.0672,-0.011,-0.17,-0.0104,-0.0727,-0.0025,-0.0022,-0.005,-0.0179,-0.0262,-0.2085,-0.0791,-0.0059,-0.0672,-0.0163,-0.0002,-0.2105,-0.0326,-0.0551,-0.0086,-0.0523,-0.0,-0.0004,-0.0019,-0.0141,-0.0177,-0.0003,-0.0327,-0.012,-0.062,-0.0088,-0.0892,-0.0095,-0.0208,-0.0019,-0.0023,-0.0586,-0.0184,-0.0374,-0.0018,-0.0017,-0.1982,-0.0123,-0.007,-0.0003,-0.0311,-0.1141,-0.0019,-0.0105,-0.0408,-0.0745,-0.0082,-0.0668,-0.0864,-0.097,-0.0645,-0.1722,-0.0043,-0.0006,-0.0006,-0.0277,-0.0084,-0.0053,-0.0279,-0.1285,-0.0174,-0.0009,-0.0771,-0.2323,-0.0139,-0.0067,-0.0294,-0.084,-0.0417,-0.0177,-0.0006,-0.0989,-0.0004,-0.0201,-0.121,-0.0403,-0.0046,-0.0241,-0.0308,-0.0069,-0.014,-0.0379,-0.0823,-0.0882,-0.0302,-0.0472,-0.0346,-0.0941,-0.0007,-0.0002,-0.0443,0.5718,-0.0446,-0.0205,-0.054,-0.002,-0.1121,-0.0006,-0.2832,-0.0221,-0.0113,-0.1104,-0.0307,-0.053,-0.0102,-0.0608,-0.0007,-0.0023,Linear_combination_crossover_normal
13,1.5402,0.1324,-0.0006,-0.0234,2.1659,-0.0132,0.5709,-0.0646,-0.0061,0.9976,-0.0138,-0.0847,0.1349,-0.0254,-0.019,-0.0623,-0.0253,-0.1565,-0.006,-0.0001,-0.1912,-0.0118,-0.0031,-0.0596,-0.0653,-0.0113,-0.0095,-0.0034,-0.1347,-0.0091,-0.0001,-0.0582,-0.0052,-0.2081,-0.0104,-0.1165,-0.0,-0.0004,-0.0003,-0.0008,-0.0037,-0.0001,-0.0237,0.1292,-0.0052,-0.0023,-0.1955,0.5696,-0.0948,-0.0032,-0.0483,-0.031,-0.1971,-0.0356,-0.0001,-0.0039,-0.0001,-0.2293,-0.0206,-0.0103,-0.0257,-0.0555,-0.003,-0.0146,-0.0767,-0.0476,-0.1739,-0.0529,-0.0644,-0.0295,-0.1018,-0.0886,-0.0001,-0.0002,-0.0369,-0.2031,-0.0261,-0.1117,-0.0085,-0.0171,-0.0062,-0.0917,-0.0331,-0.0026,0.1962,-0.0197,-0.0671,-0.0832,-0.0181,-0.0025,-0.0002,-0.0,-0.006,-0.0122,-0.0449,-0.0079,-0.0837,-0.2406,-0.0077,-0.0068,-0.0008,-0.0681,-0.0007,-0.0083,-0.0137,-0.0877,-0.0125,-0.0712,-0.0001,-0.0001,-0.0015,-0.0039,-0.0105,-0.0009,-0.0028,-0.0061,3.8124,-0.0517,-0.0485,-0.0087,-0.0194,-0.0063,-0.0258,-0.0791,-0.0336,-0.0209,-0.0076,-0.0894,-0.0419,-0.0159,-0.0082,-0.0032,-0.0011,-0.0301,0.1952,-0.0815,-0.0018,-0.0712,0.4417,-0.018,0.508,-0.1243,-0.1954,-0.0586,-0.0008,-0.021,-0.0001,-0.0009,0.5096,-0.0089,0.2566,-0.2242,-0.0112,-0.0921,-0.0067,-0.038,-0.0103,-0.0068,-0.068,-0.1099,-0.0214,-0.1752,-0.0,-0.0015,-0.1276,-0.0003,-0.0216,-0.0169,-0.1597,-0.0166,0.4417,-0.0108,-0.0106,-0.0326,-0.0322,-0.0943,-0.0463,-0.0992,-0.0759,-0.2744,-0.0011,-0.0,0.506,-0.0063,-0.002,-0.0089,0.7567,-0.0506,-0.0406,3.8491,0.383,-0.1529,-0.0193,-0.0272,0.0111,-0.0026,-0.2767,-0.1203,-0.0001,-0.0002,Linear_combination_crossover_uniform
14,-0.0004,1.0902,0.5258,-0.0242,-0.0011,0.9041,-0.0058,-0.1503,-0.0227,-0.0074,-0.0757,-0.0037,-0.0528,-0.0033,-0.0385,-0.136,-0.064,-0.4028,-0.0007,-0.0009,-0.0002,1.2645,-0.0003,-0.0015,-0.0024,-0.0904,-0.0106,-0.0871,-0.0078,-0.0763,-0.3278,-0.4782,-0.0626,-0.1045,-0.0922,-0.0161,-0.0,-0.0004,-0.0019,-0.1387,-0.538,-0.0274,-0.0155,-0.5336,-0.0021,-0.056,-0.0313,-0.0463,-0.0189,-0.0915,-0.0694,-0.0678,-0.0195,-0.3349,0.8752,0.0075,-0.0,4.4214,-0.0207,2.0521,-0.0164,-0.199,-0.008,-0.301,-0.0846,-0.0004,-0.0041,-0.0182,-0.0684,-0.0644,-0.0037,-0.0245,5.8639,2.8805,1.2338,-0.0042,0.4437,-0.0027,-0.0005,-0.0194,-0.0091,-0.0273,-0.0025,-0.0128,-0.0589,-0.0481,-0.0122,-0.0435,-0.0438,-0.1122,-0.0013,0.383,-0.0015,-0.0008,-0.0718,-0.033,-0.0579,-0.0183,-0.1056,-0.0296,-0.1251,-0.0646,-0.0696,-0.0509,-0.0228,-0.3044,-0.1126,-0.0116,-0.0008,0.8222,-0.001,-0.0083,2.7621,0.9472,-0.0519,-0.0399,-0.0159,-0.0288,-0.0078,-0.0134,-0.0115,-0.0743,-0.0142,-0.1175,-0.101,-0.0987,0.3188,-0.0,-0.0004,-0.0252,-0.0142,-0.0116,-0.0855,-0.0111,-0.0348,-0.0109,-0.0015,-0.0353,-0.1683,-0.0591,-0.0626,-0.255,-0.0209,-0.2435,-0.0004,-0.0044,-0.0014,1.5724,0.5088,-0.0189,-0.0379,-0.0222,-0.0074,-0.0109,-0.0026,-0.0101,-0.0993,-0.1564,-0.1087,-0.1191,-0.1331,-0.0289,0.134,-0.0001,-0.0008,0.2582,-0.1393,-0.0342,-0.0119,-0.0242,-0.0036,-0.0093,-0.0375,-0.0139,-0.2096,-0.0044,-0.0265,-0.1611,-0.1918,-0.3036,-0.0023,0.0111,2.746,-0.0038,-0.0418,-0.0112,-0.0057,-0.1208,-0.1108,-0.0177,-0.0172,-0.0167,-0.0134,-0.0617,-0.1105,-0.2469,-0.1871,-0.0974,-0.0008,-0.0,Probabilistic_crossover_normal
15,5.3443,0.3208,2.9218,-0.005,-0.008,-0.0059,4.4145,0.6358,-0.0014,-0.0435,-0.0579,-0.0165,-0.0255,-0.1433,-0.0019,-0.0166,-0.2005,-0.0462,-0.0003,-0.0001,-0.0,-0.0045,0.5886,-0.0011,0.8243,-0.0085,1.2338,-0.0013,-0.0087,-0.0005,-0.114,-0.0793,-0.0039,-0.1646,-0.0747,-0.0717,2.3993,1.1203,-0.0006,-0.0042,-0.0077,-0.0069,1.1332,0.7595,0.5258,-0.0433,-0.02,-0.0042,-0.0498,0.3225,1.3838,-0.1704,-0.0044,-0.097,0.0111,1.4011,0.0096,1.3588,3.8557,-0.0125,0.2551,-0.0165,-0.0011,-0.0207,-0.0586,-0.0153,-0.1532,-0.009,0.0701,-0.2424,-0.0027,-0.0287,-0.0006,-0.0007,-0.0003,0.0555,0.1323,-0.0001,-0.0063,0.5258,-0.0028,-0.0123,-0.0255,0.1349,1.1373,0.258,0.3188,-0.0202,-0.1498,-0.0584,2.2415,-0.0002,-0.0002,-0.0002,0.3189,-0.024,-0.0065,-0.03,-0.0049,-0.0061,-0.0013,0.3811,0.3189,-0.0432,-0.0038,-0.001,-0.1314,-0.0921,2.5561,1.5134,4.5966,0.7649,4.4013,4.8586,4.2827,0.0681,-0.0137,-0.0054,0.8373,0.4436,0.3811,-0.0891,-0.0267,-0.0135,-0.0358,-0.2159,-0.0002,-0.0002,-0.0004,7.5,1.0099,-0.0002,-0.0003,0.8142,-0.0346,-0.0299,0.6336,-0.0113,-0.008,0.0716,0.2618,-0.0736,-0.1097,-0.0332,-0.0004,0.4406,-0.0003,-0.0059,-0.0149,2.1994,3.1312,2.2378,2.0323,-0.0081,-0.0287,-0.0005,-0.0508,2.1835,-0.0127,-0.0129,-0.0298,-0.0901,-0.0001,-0.0011,-0.0001,0.0711,1.2231,0.5258,-0.0138,1.2655,-0.0084,0.1308,-0.0043,1.8262,2.1467,-0.0019,-0.1688,-0.0344,-0.0217,-0.007,-0.0001,-0.0,0.5258,-0.0145,1.814,5.6579,4.4179,1.3871,0.134,-0.0154,-0.0039,-0.0047,-0.0068,0.8203,-0.0854,-0.0015,-0.1146,-0.0015,-0.0004,-0.0,Probabilistic_crossover_uniform
16,0.1429,-0.0003,-0.0,0.3247,-0.0022,-0.0156,1.3402,0.1803,-0.0015,0.0625,-0.0179,-0.0087,-0.0625,-0.1619,-0.0631,0.8682,-0.2056,-0.2014,0.5222,-0.0006,1.0746,0.409,-0.0173,-0.1336,0.7005,0.8347,-0.0214,-0.0827,-0.0184,-0.0705,-0.0502,-0.0076,-0.0107,-0.2044,-0.0907,-0.1142,-0.0063,-0.0011,-0.0009,0.3907,0.5211,-0.0096,0.6399,-0.008,-0.0499,0.7683,2.0318,-0.0739,-0.1537,-0.0164,-0.0129,0.4496,-0.0051,-0.2051,-0.0043,1.11,0.0089,2.5994,0.5378,1.0151,0.6989,-0.0007,-0.0406,-0.0519,-0.0631,-0.1859,-0.2436,-0.0127,-0.005,1.3012,-0.1247,-0.0141,-0.0068,4.3204,3.7423,1.5279,1.2725,-0.0174,-0.0128,0.0608,0.279,0.8699,-0.0379,-0.0017,-0.0411,-0.0015,-0.3617,-0.004,-0.0082,-0.0583,0.0545,1.1894,-0.0007,0.4473,-0.0175,0.1344,0.2437,-0.0553,-0.0064,-0.0044,0.8948,-0.1072,-0.0359,-0.0775,-0.0397,1.0896,-0.1039,-0.163,7.1735,3.5921,1.5793,6.3701,1.1587,1.1193,4.7524,1.6304,0.2381,0.3408,0.2324,-0.0268,0.5116,1.14,1.6607,12.7105,5.4042,1.5146,4.4414,0.9499,1.3827,1.7481,1.8958,0.4056,0.6385,0.3684,0.1539,1008.6716,0.812,-0.011,25.4316,311.3271,-0.0435,2309.1799,1.3044,0.5203,11.7679,40.0639,1.3681,6530.4496,5.8833,3.5456,116547.002,16.2013,1.3606,2.9354,0.8868,-0.0052,89681.4774,4.4519,14.9516,1696925.9351,85482.1322,1.232,56.1831,1.8674,1.1481,22648.2522,1.2598,2.2528,22.2996,1.9321,0.3873,-0.1001,1.1797,-0.0105,266243.0414,9.4565,0.8187,138618.8694,42.4749,8.2628,1172.6943,49100.023,91763.8018,5529704.8461,20.3536,6.0542,408843.943,17463.3688,2533.0353,2.9901,5.1401,7.1663,86445.2249,3.5321,7403.2514,5212634.1688,600875.373,135182.8,30234.0371,378.6278,singe_point_crossover_normal
17,6.5683,3.7197,2.1971,-0.0064,4.2897,2.8781,0.1295,-0.0655,-0.0026,-0.0005,-0.0209,-0.0215,-0.0176,1.4797,-0.0842,-0.0238,-0.0684,-0.0852,3.3529,15.6349,-0.0002,-0.0,0.0075,0.5082,-0.0017,0.8859,-0.0047,-0.0015,-0.0013,-0.0172,-0.0071,-0.002,-0.03,-0.0969,-0.1255,-0.0054,8.0901,0.0719,6.3158,-0.0193,0.6324,3.1123,6.6036,-0.0081,-0.0018,-0.0079,-0.0025,0.1975,-0.1222,-0.0126,0.7819,-0.189,-0.1445,-0.073,0.7759,-0.0,5.0566,2.5825,1.1411,-0.0057,1.153,-0.0046,-0.0171,-0.015,-0.0196,-0.0261,-0.0306,0.1413,-0.0819,-0.1336,-0.1261,-0.1323,-0.0006,-0.0004,3.4969,1.3868,-0.0057,-0.0099,-0.0085,6.1387,0.0024,-0.0195,1.3556,-0.0194,-0.1012,-0.0208,-0.0178,-0.0328,-0.054,-0.3464,2.3866,-0.0001,-0.0005,-0.0017,-0.002,0.5758,1.6516,-0.0008,-0.0041,-0.0029,-0.0034,-0.0004,-0.0021,-0.0072,-0.0542,-0.1167,-0.1159,-0.0166,3.7295,0.5089,2.5196,-0.0027,3.6373,0.5021,2.7311,0.8383,-0.0037,0.262,-0.0032,-0.0036,0.5107,-0.0114,-0.0187,-0.0094,-0.0316,-0.1777,2.5165,-0.0002,8.5002,0.3897,1.5188,-0.0018,0.9869,-0.0313,-0.0643,-0.0651,0.5247,-0.0836,-0.0134,-0.0007,-0.0849,-0.0565,-0.1515,-0.0082,4.518,0.3799,0.2582,2.4235,-0.0103,2.5706,1.4593,-0.0047,-0.0142,-0.0019,1.3055,-0.0116,-0.0143,0.1913,-0.0934,-0.0198,-0.2995,-0.0474,-0.0003,-0.0,5.5773,0.7701,-0.0085,-0.002,-0.097,-0.0041,-0.0271,1.1601,-0.0214,1.0555,-0.0992,-0.0268,-0.0908,-0.0005,-0.0535,-0.1005,3.3702,6.2028,2.8552,-0.0016,0.3257,-0.0144,0.6425,1.6408,-0.0186,-0.1021,-0.0158,-0.0075,-0.1427,-0.0088,-0.0174,0.1251,0.2181,-0.0336,1.9951,0.0719,singe_point_crossover_uniform
18,-0.0002,0.5688,-0.0021,0.0075,-0.0946,-0.006,-0.13,-0.1047,-0.0335,-0.0477,-0.0265,-0.0241,-0.0905,-0.1052,-0.0236,-0.1021,-0.0074,-0.3721,-0.0002,-0.007,-0.0006,-0.0029,0.193,-0.2368,-0.043,-0.0716,-0.0247,-0.0698,-0.2155,-0.0059,-0.125,-0.0133,-0.0221,-0.1282,-0.3144,-0.2248,-0.0476,-0.0001,0.1952,-0.0073,-0.4093,-0.0038,-0.0744,-0.0104,-0.0073,-0.0271,-0.0011,-0.0527,-0.029,-0.0052,-0.103,-0.0381,-0.021,-0.0779,-0.0007,-0.0088,-0.0016,-0.0216,-0.0182,0.0081,-0.0061,-0.0014,-0.1226,-0.0052,-0.0249,-0.0657,-0.0276,-0.0345,-0.1309,-0.1435,-0.0971,-0.2293,-0.0025,-0.001,0.0708,-0.0343,-0.0312,-0.033,-0.0247,-0.0009,-0.0068,-0.0444,-0.0163,-0.0409,-0.0142,-0.0469,-0.0302,-0.0171,-0.0536,-0.0306,0.0015,-0.0155,-0.0215,-0.003,-0.004,-0.0055,-0.0616,-0.008,-0.0364,-0.0472,-0.0869,-0.0615,-0.0064,-0.0026,-0.0228,-0.1706,-0.0387,-0.0475,-0.0001,-0.0004,-0.0012,-0.0458,0.0701,0.0719,-0.3031,-0.0098,-0.0223,-0.0105,-0.036,-0.0952,-0.0413,-0.0428,-0.0993,-0.0243,-0.0424,-0.4351,-0.0,-0.0003,-0.0006,-0.0172,0.0075,-0.1731,-0.0014,-0.0323,-0.1306,-0.0142,-0.0266,-0.1425,-0.1082,-0.2168,-0.396,-0.1013,-0.0364,-0.0236,-0.0263,-0.0003,-0.0007,-0.0188,-0.0124,-0.2127,-0.0126,-0.003,-0.0378,-0.0496,-0.0051,-0.052,-0.0406,-0.0574,-0.031,-0.0177,-0.0126,-0.0895,-0.0005,-0.0554,-0.1406,-0.0102,-0.1379,-0.0011,-0.0003,-0.0019,-0.0322,-0.016,-0.0096,-0.022,-0.1293,-0.0354,-0.2582,-0.0674,-0.1009,-0.2109,-0.1066,-0.0004,-0.0012,-0.0356,-0.1761,-0.0728,-0.06,-0.1665,-0.0207,-0.0682,-0.0647,-0.0036,-0.0506,-0.1872,-0.1226,-0.0208,-0.0049,-0.3866,-0.0302,-0.1059,Linear_combination_crossover_normal
19,-0.0,0.1383,-0.0003,-0.0062,-0.0018,-0.0473,0.4436,0.5258,-0.0006,-0.0101,-0.0321,-0.0286,-0.0998,-0.0143,-0.012,-0.1137,-0.1227,-0.0018,-0.0,-0.0,-0.0002,-0.1483,-0.0029,-0.0007,-0.0137,-0.057,-0.0188,-0.0659,-0.0289,-0.0115,-0.0106,-0.0046,-0.0231,-0.0019,-0.0136,-0.1082,-0.0004,-0.0001,-0.0001,-0.0007,-0.0074,-0.0289,-0.0026,-0.0,0.0642,-0.0369,-0.0016,-0.0154,-0.0396,3.4891,-0.0726,-0.0762,-0.0151,-0.1019,-0.0009,-0.0001,-0.0001,0.0716,0.0086,-0.0427,-0.0329,-0.1362,-0.0177,-0.0257,-0.0672,-0.3058,-0.1558,-0.092,-0.068,-0.167,-0.0207,-0.1206,-0.0007,-0.0001,-0.0001,0.4448,-0.001,0.3241,-0.036,-0.0182,-0.0104,-0.005,0.3795,-0.1758,0.194,-0.0031,0.2582,-0.0093,-0.043,-0.0256,-0.2165,0.2582,-0.0005,-0.1546,-0.0169,-0.0011,-0.008,-0.0194,-0.0518,-0.0094,-0.0243,-0.005,-0.0186,-0.1306,-0.046,-0.1398,-0.0356,-0.1403,-0.0002,-0.0004,-0.0002,-0.0501,-0.0066,-0.0025,0.2582,0.9488,0.2618,-0.0344,-0.0142,-0.0278,-0.0126,-0.071,-0.0344,-0.0866,-0.0337,-0.1807,-0.1258,0.1945,-0.0398,-0.2026,-0.0779,-0.0237,-0.0179,-0.0001,1.4518,-0.026,-0.1918,-0.0223,-0.023,-0.113,-0.0389,-0.0266,-0.1423,-0.0308,-0.0,0.2618,-0.0002,-0.0002,-0.0024,-0.0112,0.6806,-0.0001,-0.028,-0.0073,1.0754,0.0695,-0.0355,-0.0096,-0.0621,-0.0067,-0.0116,-0.0073,-0.0657,-0.0001,-0.0002,-0.0003,-0.0745,-0.0071,-0.0508,-0.1587,-0.0004,-0.0151,-0.0235,-0.0234,-0.0055,-0.0371,-0.0573,-0.1135,-0.0566,-0.0757,-0.0002,-0.0,-0.0064,-0.0137,-0.0071,-0.006,-0.01,-0.0151,0.0701,-0.0185,-0.1251,-0.0179,-0.0373,-0.001,-0.0094,-0.3228,-0.0011,-0.0692,-0.2616,-0.0001,Linear_combination_crossover_uniform
20,-0.0006,0.7768,2.366,0.6965,0.5088,0.7603,-0.0211,-0.0007,-0.0083,-0.0206,-0.0287,-0.0335,-0.0964,-0.1316,-0.2687,-0.0056,-0.2012,-0.0895,-0.0012,-0.0028,-0.0011,-0.0056,2.1716,-0.0255,-0.0395,-0.0942,-0.0008,-0.0115,-0.015,-0.5431,-0.0091,-0.0909,-0.0324,-0.0532,-0.0903,-0.2251,-0.0004,2.1714,-0.0003,-0.0141,0.3244,-0.0223,-0.3126,-0.0424,-0.0126,-0.0179,-0.0363,-0.1179,-0.1274,-0.0104,-0.2157,-0.2118,-0.0105,-0.1707,-0.0044,2.0563,-0.0005,-0.0284,0.2546,-0.0044,-0.0379,-0.0621,-0.0121,-0.0817,-0.1091,-0.0166,-0.0347,-0.0171,-0.0162,-0.0346,-0.0779,-0.0287,13.0547,-0.0004,-0.0079,2.309,-0.0051,-0.0033,-0.049,-0.0179,-0.1319,-0.5274,-0.0138,-0.0399,-0.0996,-0.0922,-0.3004,-0.0531,-0.1851,-0.1604,1.9913,-0.0006,-0.0011,-0.1094,-0.0032,-0.0447,-0.0017,-0.0028,-0.0054,-0.0909,-0.0242,-0.0033,-0.0014,-0.0628,-0.2251,-0.0954,-0.2123,-0.1073,-0.0006,-0.0002,-0.0026,-0.0015,-0.0793,-0.0087,-0.0324,-0.0786,-0.1444,-0.0201,-0.0957,-0.0647,-0.1444,-0.02,-0.0352,-0.1728,-0.0611,-0.006,-0.0002,-0.0001,-0.0001,-0.0105,-0.0005,-0.0127,-0.0539,-0.0627,-0.0314,-0.0185,-0.0177,-0.0499,-0.0421,-0.0531,-0.2686,-0.0677,-0.0185,-0.0994,1.7468,0.3134,0.8882,-0.0603,1.0138,-0.0291,-0.0242,-0.0262,-0.0785,-0.1763,-0.0047,-0.0248,-0.1795,-0.0828,-0.0047,-0.13,-0.0549,-0.2491,-0.0012,1.1337,-0.0003,-0.0094,0.4462,0.3168,-0.0929,-0.0538,-0.0026,-0.0617,-0.0433,-0.0156,-0.0379,-0.0928,-0.1249,-0.1218,-0.0629,-0.1555,-0.0034,-0.0003,-0.0011,-0.0019,0.0075,1.5743,-0.0113,-0.0059,-0.0327,-0.0774,-0.0743,-0.0329,-0.1409,-0.3275,-0.1814,-0.1011,-0.0425,-0.0051,-0.0007,-0.0038,Probabilistic_crossover_normal
